Publisher,Author,Grade Level,Lesson No.,Section Title,Subsection,Label,Conversation ID,Speech type,Turn No.,Speaker,Script,Word Count,Position_A,Function_A,Position_B,Function_B,Consistency,Agreement
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express A,B2,SK_C2_L3_CT_LA_01,Dialogue,4,W,Yes. I’m surprised at the variety of people and foods. So what do you have here?,,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express A,B2,SK_C2_L3_CT_LA_01,Dialogue,5,M,"Here at The Taco Truck, we serve all sorts of Mexican food. Would you like a taco?",,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express A,B2,SK_C2_L3_CT_LA_01,Dialogue,6,W,"Yes, please.",,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express A,B2,SK_C2_L3_CT_LA_01,Dialogue,7,M,"Which one? Beef, chicken, pork, or fish?",,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express A,B2,SK_C2_L3_CT_LA_01,Dialogue,8,W,"Fish, please.",,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express A,B2,SK_C2_L3_CT_LA_01,Dialogue,9,M,Would you like some sauce?,,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express A,B2,SK_C2_L3_CT_LA_01,Dialogue,10,W,Yes. I’ll have the mild sauce.,,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express A,B2,SK_C2_L3_CT_LA_01,Dialogue,11,M,"Okay, here you are. Can I get you something to drink?",,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express A,B2,SK_C2_L3_CT_LA_01,Dialogue,12,W,I’d like orange juice.,,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express A,B2,SK_C2_L3_CT_LA_01,Dialogue,13,M,Sure thing!,,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express B,B2,SK_C2_L3_CT_LB_01,Dialogue,1,M,"There are so many flavors to choose from. Oh, they are offering two flavors at a discount.",,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express B,B2,SK_C2_L3_CT_LB_01,Dialogue,2,W,"Hmm, I prefer strawberry to mint chocolate chip. Which do you like better?",,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express B,B2,SK_C2_L3_CT_LB_01,Dialogue,3,M,"Between the two, I’d go for mint chocolate chip.",,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express B,B2,SK_C2_L3_CT_LB_01,Dialogue,4,W,"All right, but don’t you think mint chocolate chip ice cream tastes like toothpaste?",,UI,I1,UI,I1,match,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express B,B2,SK_C2_L3_CT_LB_01,Dialogue,5,M,"I used to feel that way, too, but over time I began to enjoy it.",,UI,T2,UI,T1,mismatch,T2
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express B,B2,SK_C2_L3_CT_LB_01,Dialogue,6,W,Really? Has your taste changed?,,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express B,B2,SK_C2_L3_CT_LB_01,Dialogue,7,M,"Believe it or not, it has. Now, I enjoy the fascinating combination of the bitterness of chocolate with the cooling sensation of mint.",,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express B,B2,SK_C2_L3_CT_LB_01,Dialogue,8,W,"Come to think of it, I had a similar experience with Hawaiian pizza.",,,,,,,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express B,B2,SK_C2_L3_CT_LB_01,Dialogue,9,M,But that’s your favorite pizza! Didn’t you always like it?,,TI,T1,TI,T1,match,
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express B,B2,SK_C2_L3_CT_LB_01,Dialogue,10,W,"No. Before, I couldn’t understand why some people enjoyed putting warm pineapple on pizza, but now I like it more than any other pizza.",,UI,T2,UI,T1,mismatch,T2
Cheonjae,Kang,Common English 2,3,Communicate on Topic,Listen and Express B,B2,SK_C2_L3_CT_LB_01,Dialogue,11,M,I know what you mean. Our tastes can really change over time.,,,,,,,
Cheonjae,Kang,Common English 2,3,Wrap Up ,1,B2,SK_C2_L3_WU_Q1_01,Dialogue,1,G,What are those on your desk?,,,,,,,
Cheonjae,Kang,Common English 2,3,Wrap Up ,1,B2,SK_C2_L3_WU_Q1_01,Dialogue,2,B,"Oh, these are my very first chocolate cookies. I baked them in a cooking class.",,,,,,,
Cheonjae,Kang,Common English 2,3,Wrap Up ,1,B2,SK_C2_L3_WU_Q1_01,Dialogue,3,G,You definitely have some talent for baking! They look really good.,,,,,,,
Cheonjae,Kang,Common English 2,3,Wrap Up ,1,B2,SK_C2_L3_WU_Q1_01,Dialogue,4,B,Would you like some? I’m sure you will like them.,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express A,B2,SK_C2_L4_CT_LA_01,Dialogue,1,M,Who are these people in this photo?,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express A,B2,SK_C2_L4_CT_LA_01,Dialogue,2,W,"They’re Nora dancers who I met on my last vacation. I saw their performance when I went to Thailand. Have you ever seen Nora, the traditional Thai dance?",,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express A,B2,SK_C2_L4_CT_LA_01,Dialogue,3,M,"No, I haven’t. Can you tell me more about it?",,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express A,B2,SK_C2_L4_CT_LA_01,Dialogue,4,W,It’s a form of traditional dance drama from Thailand. The performers act out old Thai stories through singing and dancing.,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express A,B2,SK_C2_L4_CT_LA_01,Dialogue,5,M,I see. These people are wearing colorful costumes. They look so unique. ,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express A,B2,SK_C2_L4_CT_LA_01,Dialogue,6,W,The dancing and costumes were fantastic! I was highly impressed by the performance.,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express A,B2,SK_C2_L4_CT_LA_01,Dialogue,7,M,I’d love to see a Nora performance someday.,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express A,B2,SK_C2_L4_CT_LA_01,Dialogue,8,W,You should definitely see one if you have a chance.,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express B,B2,SK_C2_L4_CT_LB_01,Dialogue,1,W,You look busy. What are you doing?,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express B,B2,SK_C2_L4_CT_LB_01,Dialogue,2,M,I’m checking out some classes offered at Bukchon Hanok Village in Seoul.,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express B,B2,SK_C2_L4_CT_LB_01,Dialogue,3,W,I’ve been there before. There are a lot of traditional Korean houses. So they offer classes?,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express B,B2,SK_C2_L4_CT_LB_01,Dialogue,4,M,Yeah. I’m thinking of taking a class on Korean traditions.,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express B,B2,SK_C2_L4_CT_LB_01,Dialogue,5,W,That sounds good. What class are you interested in?,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express B,B2,SK_C2_L4_CT_LB_01,Dialogue,6,M,I’m interested in a minhwa painting class. Minhwa is traditional Korean folk art.,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express B,B2,SK_C2_L4_CT_LB_01,Dialogue,7,W,"Oh, I’ve seen some minhwa paintings online. They looked so unique. What do you have to do to take a class?",,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express B,B2,SK_C2_L4_CT_LB_01,Dialogue,8,M,All I need to do is register for the class on the website. Do you want to take the class with me?,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express B,B2,SK_C2_L4_CT_LB_01,Dialogue,9,W,Sure. I like painting.,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express B,B2,SK_C2_L4_CT_LB_01,Dialogue,10,M,"Me, too. And I heard that you can find symbols with special meanings in minhwa.",,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express B,B2,SK_C2_L4_CT_LB_01,Dialogue,11,W,It’ll be exciting to find out what those symbols mean.,,,,,,,
Cheonjae,Kang,Common English 2,4,Communicate on Topic,Listen and Express B,B2,SK_C2_L4_CT_LB_01,Dialogue,12,M,All right. Let’s sign up for the class together.,,,,,,,
Cheonjae,Kang,Common English 2,4,Wrap Up ,1,B2,SK_C2_L4_WU_Q1_01,Dialogue,1,G,What are those on your desk?,,,,,,,
Cheonjae,Kang,Common English 2,4,Wrap Up ,1,B2,SK_C2_L4_WU_Q1_01,Dialogue,2,B,"Oh, these are my very first chocolate cookies. I baked them in a cooking class.",,,,,,,
Cheonjae,Kang,Common English 2,4,Wrap Up ,1,B2,SK_C2_L4_WU_Q1_01,Dialogue,3,G,You definitely have some talent for baking! They look really good.,,,,,,,
Cheonjae,Kang,Common English 2,4,Wrap Up ,1,B2,SK_C2_L4_WU_Q1_01,Dialogue,4,B,Would you like some? I’m sure you will like them.,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Get Ready,A2,SJ_C2_L1_CM_GR_01,Dialogue,1,B, I’m going to Jeju Island for my vacation.,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Get Ready,A2,SJ_C2_L1_CM_GR_02,Dialogue,2,G, That sounds great. What are you looking forward to the most?,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Get Ready,A2,SJ_C2_L1_CM_GR_03,Dialogue,3,B, I’m looking forward to swimming in the sea.,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Get Ready,A2,SJ_C2_L1_CM_GR_04,Dialogue,4,G, That’ll be fun. But the sun is strong. Don’t forget to take some sunscreen.,,UI,T4,UI,T4,match,
Cheonjae,Jo,Common English 2,1,Communicate,Get Ready,A2,SJ_C2_L1_CM_GR_02,Dialogue,1,G," I want to travel abroad this winter, but I’m not sure where to go. Do you have any suggestions?",,UI,T1,UI,T1,match,
Cheonjae,Jo,Common English 2,1,Communicate,Get Ready,A2,SJ_C2_L1_CM_GR_02,Dialogue,2,B," Which do you like better, cities or nature?",,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Get Ready,A2,SJ_C2_L1_CM_GR_02,Dialogue,3,G, I prefer big cities to nature.,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Get Ready,A2,SJ_C2_L1_CM_GR_02,Dialogue,4,B," Then, you’ll love New York City.",,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_01,Dialogue,1,B," Suji, do you have any plans for the weekend?",,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_01,Dialogue,2,G, I’m planning on going camping.,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_01,Dialogue,3,B, That sounds fun. Who are you going with?,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_01,Dialogue,4,G, I’m going with my family.,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_01,Dialogue,5,B, Did you prepare everything you need?,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_01,Dialogue,6,G, I packed some snacks and clothes. Do I need anything else?,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_01,Dialogue,7,B, Don’t forget to bring a lantern. You will surely need it at night.,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_01,Dialogue,8,G," Oh, right! I hadn’t thought of that. Thank you.",,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_02,Dialogue,1,B1," Minho, look at this travel personality test.",,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_02,Dialogue,2,B2," That looks interesting, Ben. Let’s take it together.",,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_02,Dialogue,3,B1, Sure. The first question. Do you prefer traveling alone or in a group?,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_02,Dialogue,4,B2, I prefer traveling in a group to traveling alone. How about you?,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_02,Dialogue,5,B1," Me, too. It’s always better to have friends.",,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_02,Dialogue,6,B2, Let’s move on to the next question. Do you prefer a tightly scheduled trip?,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_02,Dialogue,7,B1, I prefer a loosely scheduled one. Tight schedules can actually ruin a trip.,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_02,Dialogue,8,B2, I agree. I can have more flexibility with a loose schedule.,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Do ,A2,SJ_C2_L1_CM_LD_02,Dialogue,9,B1," Since we have so much in common, you and I could be great travel mates! ",,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Speak,A2,SJ_C2_L1_CM_LS_01,Dialogue,1,G, How should we get to our field trip location tomorrow morning?,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Speak,A2,SJ_C2_L1_CM_LS_01,Dialogue,2,B, We can either take a bus or the subway. Which one do you prefer? ,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Speak,A2,SJ_C2_L1_CM_LS_01,Dialogue,3,G, I prefer to take the subway. There will be a lot of traffic during rush hour.,,,,,,,
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Speak,A2,SJ_C2_L1_CM_LS_01,Dialogue,4,B, All right. Let’s take the subway. Don’t forget to set your alarm because we shouldn’t be late.,,,,,,,
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,1,B," Mom, we’re going to Gyeongju next weekend, right?",,,,,,,
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,2,W," Yes, we are. Let’s set our travel schedule.",,,,,,,
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,3,B, We’ve decided to go to Bulguksa for the first day. Where should we go for the second day?,,,,,,,
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,4,W," I have two suggestions in mind. Which do you prefer, visiting an amusement park to go on rides or visiting a museum to learn about the history of the Silla period?",,,,,,,
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,5,B, I prefer an amusement park to a museum. I’d love to ride a thrilling roller coaster.,,,,,,,
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,6,W," Sure. Then, let’s go to the amusement park. Don’t forget to reserve tickets online. It’s cheaper that way.",,,,,,,
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,7,B, I won’t. I can’t wait for the trip!,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_01,Dialogue,1,B, What do you think of this painting by Matisse?,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_01,Dialogue,2,G, His use of color is truly unique.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_01,Dialogue,3,B, Yeah. That’s why this portrait is so special.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_01,Dialogue,4,G, I agree. Matisse is quite different from other artists.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_02,Dialogue,1,G, Have you heard that this sculpture was renamed? ,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_02,Dialogue,2,B," No, I haven’t. Can you tell me about it?",,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_02,Dialogue,3,G," Before it was called The Thinker, it was initially named The Poet. ",,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_02,Dialogue,4,B, The Thinker sounds more appropriate. Look. He is thinking with his hand on his chin.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,1,B, That was the best musical performance of Romeo and Juliet I have ever seen.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,2,G, I agree. The actors and actresses were great.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,3,B, What do you think of the actress who played Juliet?,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,4,G, Her feelings and acting in the last scene were amazing.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,5,B, Right? I’ve been a big fan of hers since I saw her perform in the musical Cats.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,6,G," Was she in that musical, too?",,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,7,B, Yes. She played the youngest cat there.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,8,G, I’d love to find out about some other roles she has played in her career.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,1,G," Noah, have you heard of the drip technique?",,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,2,B, No. What’s that?,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,3,G, It is a way of painting a picture by pouring or dripping paint over a canvas.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,4,B, Do you mean that painters don’t brush paint directly onto the canvas?,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,5,G, That’s right. Look at this painting. It was created using the drip technique.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,6,B," Wow, it looks so beautiful. Who painted it?",,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,7,G, It was painted by Jackson Pollock. He is a great painter who used this technique.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,8,B," Oh, I have heard of him before.",,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Speak,A2,SJ_C2_L2_CM_LS_01,Dialogue,1,B, Have you heard of the painting The Scream?,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Speak,A2,SJ_C2_L2_CM_LS_01,Dialogue,2,G, Of course. It is one of the most famous paintings in the world.,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Speak,A2,SJ_C2_L2_CM_LS_01,Dialogue,3,B, What do you think of the facial expression of the person?,,,,,,,
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Speak,A2,SJ_C2_L2_CM_LS_01,Dialogue,4,G, I think it reveals the person’s anxiety very well.,,,,,,,
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,1,B," Jenny, have you heard of Marc Chagall?",,,,,,,
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,2,G, Of course. He is one of the most famous artists in the world.,,,,,,,
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,3,B, I watched a TV program last week that introduced him and his paintings.,,,,,,,
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,4,G, What did you think of the paintings?,,,,,,,
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,5,B, The colors were so beautiful and vivid that I couldn’t take my eyes off them.,,,,,,,
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,6,G, You know what? He is also famous for his book illustrations and stained glass art.,,,,,,,
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,7,B, Really? I’m curious what they look like.,,,,,,,
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,8,G," I have a photo book of his art. If you want, I can lend it to you.",,,,,,,
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,9,B, Thank you.,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_01,Dialogue,1,B," Yuna, did you buy new shoes? They are nice!",,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_01,Dialogue,2,G, Thank you. But you know what? These shoes are made of hanji. ,,UI,T4,UI,T4,match,
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_01,Dialogue,3,B, Really? It’s surprising that such stylish shoes can be made out of traditional Korean paper. ,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_01,Dialogue,4,G, Yeah. They are very pretty.,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_02,Dialogue,1,G," Alex, let’s go eat dessert now. How about yakgwa?",,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_02,Dialogue,2,B, Yakgwa? What is it?,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_02,Dialogue,3,G, It’s a traditional Korean cookie fried in oil and then dipped in honey. ,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_02,Dialogue,4,B, I wonder what it tastes like. ,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,1,B," Yewon, what’s that on your desk?",,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,2,G, It’s a birthday gift for my mom.,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,3,B, How sweet! What is it wrapped in?,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,4,G, It’s a traditional Korean wrapping cloth called bojagi.,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,5,B," Wow, it’s too beautiful to throw away after using it only once.",,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,6,G, You don’t have to throw it away because it can be reused for other purposes.,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,7,B, What do you mean?,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,8,G, You can tie things with bojagi and carry them around. ,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,9,B," Wow, it’s surprising that wrapping can be reusable. ",,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,1,G," Kevin, what are you doing?",,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,2,B, I’m looking at a poster for a Korean movie. I really enjoyed it. ,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,3,G, What’s the movie about?,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,4,B," It’s about a naval battle in 1597 between Joseon and Japan. In the battle, 12 Joseon ships defeated 330 Japanese ships.",,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,5,G, That’s amazing. I wonder how it was possible. ,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,6,B, There was a great naval leader named Admiral Yi Sunsin. His leadership and strategy led his forces to victory. ,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,7,G," Wow! I want to see the battle scenes in that movie, too. ",,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,8,B, I’m sure you’ll be thrilled. They are really impressive.,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Speak,A2,SJ_C2_L3_CM_LS_01,Dialogue,1,W, Excuse me. May I help you?,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Speak,A2,SJ_C2_L3_CM_LS_01,Dialogue,2,B, Yes. I wonder what this round stone bowl is.,,,,,,,
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Speak,A2,SJ_C2_L3_CM_LS_01,Dialogue,3,W," Oh, do you mean dolsot? It’s used to cook various rice dishes. It keeps the heat for a very long time. ",,,,,,,
